"ALK 3","7597758000749","ATORVASTATINA 40 MG X 30 TAB. (ALESS) / 3.30                                                                            ","0","  3 ","  4 ","  5 ","  6 ","  1 ","  19 ","  4 ","  6 ","0","F24",""
"ALK 3","75971281","LIDOCAINA 2% X 30 ML (ALESS) / 4.13                                                                                     ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 3","7597758001418","LIPRIL (LISINOPRIL) 10MG X 30 TAB ALESS / 7.99                                                                          ","0","  2 ","  1 ","  1 ","0","0","  4 ","  1 ","0","0","F24",""
"ALK 3","7597758000145","AZITROMICINA 500MG X 5 TAB (ALESS) / 1.82                                                                               ","0","  4 ","  17 ","  12 ","  16 ","  3 ","  52 ","  10 ","  12 ","0","F24",""
"ALK 3","7597758000985","BILOL 5MG X 10 TAB (BISOPROLOL) (ALESS) / 1.13                                                                          ","0","  11 ","0","0","  7 ","0","  18 ","  4 ","  6 ","0","F24",""
"ALK 3","7597758001609","BUTINA (HIOSCINA N- BULTILBROMURO) 10MG X 10 TAB ALESS / 2.01                                                           ","0","  2 ","  6 ","  4 ","  2 ","  3 ","  17 ","  3 ","  6 ","0","F24",""
"ALK 3","7597758001746","MELOXICAM TAB 15MG X10 ALESS / 1.65                                                                                     ","0","  8 ","  4 ","  6 ","  2 ","  2 ","  22 ","  4 ","0","0","F24",""
"ALK 3","7597758000473","CARVEDILOL 12.5 MG X 30 TAB. (ALESS) / 2.60                                                                             ","0","  1 ","  3 ","  2 ","  4 ","  2 ","  12 ","  2 ","  6 ","0","F24",""
"ALK 3","7597758000224","CEFADROXILO 250MG-5ML SUSPENSION X 60ML (ALESS)                                                                         ","0","0","0","0","0","0","0","0","  3 ","0","F24",""
"ALK 3","7597758000671","METRONIDAZOL 500MG X 10 OVULOS VAGINAL  (ALESS) / 3.95                                                                  ","0","  4 ","  1 ","  6 ","  4 ","  1 ","  16 ","  3 ","0","0","F24",""
"ALK 3","7597758000725","METRONIDAZOL MICONAZOL 750MG+200MG X 7 OVULOS (ALESS) / 6.10                                                            ","0","  1 ","0","  3 ","0","0","  4 ","  1 ","0","0","F24",""
"ALK 3","7597758000237","CEFADROXILO 500 MG X 12 TAB. (ALESS) / 3.71                                                                             ","0","  8 ","  3 ","  10 ","  10 ","  3 ","  34 ","  7 ","  12 ","0","F24",""
"ALK 3","7597758000640","MICONAZOL 400 MG X 3 OVULOS (ALESS) / 3.16                                                                              ","0","  2 ","0","0","0","  1 ","  3 ","  1 ","0","0","F24",""
"ALK 3","7597758001463","CETIRIZINA SOL. ORAL 5MG-ML SABOR FRESA X 60ML (ALESS) / 1.30                                                           ","0","  4 ","  8 ","0","0","0","  12 ","  2 ","  12 ","0","F24",""
"ALK 3","7597758001500","MONTELUKAST 5MG X 30YAB MAST ALESS / 2.76                                                                               ","0","  2 ","  2 ","  1 ","  1 ","0","  6 ","  1 ","0","0","F24",""
"ALK 3","7597758001654","NITAZONE 500 MG X 6 TAB  ALESS / 3.60                                                                                   ","0","  1 ","0","0","  1 ","  1 ","  3 ","  1 ","0","0","F24",""
"ALK 3","7597758000077","CIPROFLOXACINA 500 MG X 6 TAB. (ALESS) / 1.04                                                                           ","0","  12 ","0","  11 ","0","  29 ","  52 ","  10 ","  24 ","0","F24",""
"ALK 3","7597758001395","FLAVORIN (FLAVOXATO) 200MG X 10 TAB ALESS                                                                               ","0","0","0","0","0","0","0","0","  3 ","0","F24",""
"ALK 3","7597758001470","GABAPENTINA 300MG X 30 CAP ALESS / 5.06                                                                                 ","0","  7 ","0","  2 ","  2 ","  4 ","  15 ","  3 ","  6 ","0","F24",""
"ALK 3","75971182","OMEFLU (OMEPRAZOL) AMP 40MG (ALESS) / 1.46                                                                              ","0","  8 ","  3 ","0","0","0","  11 ","  2 ","0","0","F24",""
"ALK 3","7597758000060","OMEFLUX 20MG X 10 CAP ( OMEPRAZOL ) (ALESS) / 0.90                                                                      ","  1 ","  45 ","  124 ","  99 ","  123 ","  193 ","  585 ","  117 ","0","0","F24",""
"ALK 3","7597758000176","IBUPROFENO 400MG TAB X 10 (ALESS) / 1.16                                                                                ","0","  10 ","  38 ","  24 ","  35 ","  33 ","  140 ","  28 ","  48 ","0","F24",""
"ALK 3","7597758001494","ITRACONAZOL CAP 100MG X 10 ALESS / 3.85                                                                                 ","0","  5 ","0","0","0","0","  5 ","  1 ","  2 ","0","F24",""
"ALK 3","7597758001753","PENTOXIFILINA TAB 400MG X 30 ALESS                                                                                      ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 3","7597758001272","PREGABALINA 150MG X 30 TAB ALESS / 7.33                                                                                 ","0","  5 ","  7 ","  4 ","0","  3 ","  19 ","  4 ","0","0","F24",""
"ALK 3","7597758001432","LEVOFLOXIN LEVOFLOXACINA 750MG X 5 TAB ALESS / 3.68                                                                     ","0","0","  2 ","0","  2 ","  3 ","  7 ","  1 ","  2 ","0","F24",""
"ALK 3","7597758001692","RANIFLUX (RANITIDINA) 150 MG X 10COMPRIMIDOS RECUBIERTOS ALESS / 3.43                                                   ","0","  4 ","0","0","0","  2 ","  6 ","  1 ","0","0","F24",""
"ALK 3","7597758001708","RANIFLUX (RANITIDINA) 150 MG X30 COMPRIMIDOS RECUBIERTOS ALESS / 8.90                                                   ","0","  3 ","  2 ","0","0","0","  5 ","  1 ","0","0","F24",""
"ALK 3","7597758000497","LEVOTIROXINA SODICA 100MCG X 50TAB (ALESS) / 5.47                                                                       ","0","  3 ","  5 ","  1 ","0","  3 ","  12 ","  2 ","  4 ","0","F24",""
"ALK 3","7597758000480","LEVOTIROXINA SODICA 50MCG X 50TAB (ALESS) / 4.76                                                                        ","0","  3 ","  8 ","  1 ","  5 ","  4 ","  21 ","  4 ","  6 ","0","F24",""
"ALK 3","7597758001357","SINALER JBE 2.5MG X 60 ML ALESS                                                                                         ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 3","7597758001340","SINALER M (DESLO+MONTE) X 30TAB MAST ALESS / 7.16                                                                       ","0","  1 ","0","0","0","0","  1 ","  0 ","0","0","F24",""
"ALK 3","7597758001555","SULTRIM SUSP ORAL 200-40-5ML 100ML ALESS / 3.10                                                                         ","0","0","0","  1 ","0","0","  1 ","  0 ","0","0","F24",""
"ALK 3","7597758000817","LORATADINA 10MG X 10 TAB (ALESS) / 1.20                                                                                 ","0","  1 ","  8 ","  3 ","  4 ","  13 ","  29 ","  6 ","  6 ","0","F24",""
"ALK 3","7597758001579","LORATADINA SOL ORAL 5MG-5ML 60ML (ALESS) / 1.21                                                                         ","0","0","0","  21 ","  2 ","  3 ","  26 ","  5 ","  6 ","0","F24",""
"ALK 3","75971298","TIAZILIM (PIPERACILINA+TAZOBACTAM) 4-0.5MG X 1 AMP ALESS / 5.38                                                         ","0","0","  6 ","0","0","0","  6 ","  1 ","0","0","F24",""
"ALK 3","7597758000053","TIOCOLCHICOSIDO 4MG-2ML AMP (ALESS) / 0.98                                                                              ","0","  29 ","  10 ","0","0","0","  39 ","  8 ","0","0","F24",""
"ALK 3","7597758000138","LOSARTAN POTASICO 50 MG X 30 TAB. (ALESS) / 1.21                                                                        ","0","  4 ","0","  2 ","  4 ","  5 ","  15 ","  3 ","  6 ","0","F24",""
"ALK 3","7597758001371","TOSSIN SOLUCION ORAL NARANJA 15MG-5 ML X 120 ML ALESS / 2.95                                                            ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 3","75971236","VANCINA CANCOMICINA 500MG X 1 AMP. (ALESS)                                                                              ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 3","7597758001135","XANEXTRA (ACIDO TRANEXANICO) 500X 21 COMP ALESS / 9.58                                                                  ","0","  3 ","0","0","0","  1 ","  4 ","  1 ","0","0","F24",""
"ALK 3","7597758000084","METFORMINA CLORHIDRATO 500MG X 30 TAB. (ALESS) / 3.21                                                                   ","0","  3 ","  5 ","  4 ","  1 ","  1 ","  14 ","  3 ","  3 ","0","F24",""
"ALK 3","7597758001111","METRONIDAZOL SUSP ORAL 250MG-5ML (ALESS) / 3.16                                                                         ","0","  4 ","  2 ","  2 ","0","  1 ","  9 ","  2 ","  3 ","0","F24",""
"ALK 3","7597758001517","MONTELUKAST 10MG X 30 TAB REC ALESS / 3.09                                                                              ","  2 ","  10 ","0","  1 ","  7 ","  1 ","  21 ","  4 ","  3 ","0","F24",""
"ALK 3","7597758001647","NITAZONE SUSPENSION FRESA 100MG-5 ML X 30 ML ALESS / 3.09                                                               ","0","  4 ","0","  2 ","0","0","  6 ","  1 ","  6 ","0","F24",""
"ALK 3","7597758000329","OLMESARTAN 40 MG X 30 TAB. ( ALESS) / 8.06                                                                              ","0","  5 ","  5 ","  1 ","  1 ","  4 ","  16 ","  3 ","  3 ","0","F24",""
"ALK 3","7597758000312","OLMESARTAN MEDOXOMIL 20 MG X 30 TAB. (ALESS) / 3.83                                                                     ","0","  4 ","0","0","0","0","  4 ","  1 ","  3 ","0","F24",""
"ALK 3","7597758000299","PANTOPRAZOL SODICO 40MG 7TAB (ALESS) / 1.05                                                                             ","0","  2 ","  6 ","  3 ","  3 ","  3 ","  17 ","  3 ","  3 ","0","F24",""
"ALK 3","7597758001005","PATFLUX (PANTOPRAZOL) 40MG X 14TAB ( ALESS) / 2.33                                                                      ","0","  3 ","0","0","  1 ","0","  4 ","  1 ","  3 ","0","F24",""
"ALK 3","7597758001265","PREGABALINA 75MG X 30CAP ALESS / 4.56                                                                                   ","0","0","  10 ","  5 ","  1 ","  2 ","  18 ","  4 ","  6 ","0","F24",""
"ALK 3","7597758001715","RENIFLUX JBE 150MG X 120 ML ALESS                                                                                       ","0","0","0","0","0","0","0","0","  3 ","0","F24",""
"ALK 3","7597758001364","SINALER (DESLORATADINA) 5MG X 10TAB ALESS / 1.04                                                                        ","0","  14 ","0","0","0","0","  14 ","  3 ","  12 ","0","F24",""
"ALK 3","7597758001562","SULTRIM TAB 400MG-80MG X20TAB (ALESS) / 2.38                                                                            ","0","  1 ","  14 ","0","0","  4 ","  19 ","  4 ","  12 ","0","F24",""
"ALK 3","7597758000626","TAMSULOSINA 0.4MG X30TAB (ALESS) / 3.85                                                                                 ","0","  5 ","  7 ","  7 ","  4 ","  3 ","  26 ","  5 ","  6 ","0","F24",""
"ALK 3","7597758001616","TORLAK SL (KETOROLAC) 30MG X 4 TAB ALESS / 1.89                                                                         ","0","0","0","  6 ","0","0","  6 ","  1 ","  6 ","0","F24",""
"ALK 3","75971335","XANEXTRA 500MG-5ML AMPOLLA I.V (ACIDO TRANEXANICO) ALESS / 2.01                                                         ","0","  1 ","  2 ","0","0","  2 ","  5 ","  1 ","  3 ","0","F24",""
"ALK 3","7597758000534","METRONIDAZOL 500 MG X  10 TAB. (ALESS) / 1.60                                                                           ","0","  4 ","  18 ","  18 ","0","  36 ","  76 ","  15 ","","0","F24",""
"ALK 4","7597758000596","ACETAMINOFEN 500MG X20 TAB (ALESS) / 0.85                                                                               ","0","0","  10 ","  2 ","  10 ","  3 ","  25 ","  5 ","","0","F24",""
"ALK 4","7597758000459","ACETAMINOFEN JBE 180MG-5ML X120ML ALESS / 2.59                                                                          ","0","  24 ","  10 ","  14 ","  13 ","  14 ","  75 ","  15 ","","0","F24",""
"ALK 4","7597758000770","ACETAMINOFEN SUPOSITORIO PED 125MG X 6 (ALESS) / 1.80                                                                   ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758000787","ACETAMINOFEN SUPOSITORIO PED X 6 (ALESS) / 2.62                                                                         ","0","  1 ","  1 ","  1 ","  3 ","0","  6 ","  1 ","0","0","F24",""
"ALK 4","7597758001531","AMOXTIN AMOXICILINA+ACID CLAVULANICO 875MG-125MG X10 ALESS / 4.79                                                       ","0","  1 ","0","  11 ","  8 ","  3 ","  23 ","  5 ","0","0","F24",""
"ALK 4","7597758001302","AMOXTIN SUSP NARANJA 600MG-42.9MG-5 ML X 60 ML ALESS / 5.90                                                             ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758001524","AMOXTIN(AMOXICILINA 500GR+ACIDO CLAVULANICO125MG) X 10TAB ALESS / 4.16                                                  ","0","0","0","  25 ","  9 ","  3 ","  37 ","  7 ","0","0","F24",""
"ALK 4","7597758000732","ATORVASTATINA 20MG X30 TAB (ALESS) / 2.95                                                                               ","0","  4 ","  4 ","  8 ","  5 ","  12 ","  33 ","  7 ","0","0","F24",""
"ALK 4","7597758000848","BETA-GENTA-CLOT CREMA X 20GR ALESS                                                                                      ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758000978","BILOL 2.5MG (BISOPROLOL) TAB X 10 (ALESS) / 0.77                                                                        ","0","  1 ","0","  1 ","0","  2 ","  4 ","  1 ","0","0","F24",""
"ALK 4","7597758000985","BILOL 5MG X 10 TAB (BISOPROLOL) (ALESS) / 0.88                                                                          ","0","  3 ","0","0","0","  2 ","  5 ","  1 ","0","0","F24",""
"ALK 4","7597758000091","BISOPROLOL 2.5MG + HIDROCLOROTIAZIDA 6.25MG X 15 TAB (ALESS) / 2.23                                                     ","0","0","0","  2 ","0","0","  2 ","  0 ","0","0","F24",""
"ALK 4","7597758000107","BISOPROLOL 5MG+ HIDROCLOROTIAZIDA 6.25MG X 15 TAB (ALESS) / 2.65                                                        ","0","0","0","  2 ","0","  2 ","  4 ","  1 ","0","0","F24",""
"ALK 4","7597758000503","CARBAMAZEPINA 200MG X30TAB (ALESS) / 3.02                                                                               ","0","  4 ","  11 ","  12 ","  1 ","  21 ","  49 ","  10 ","0","0","F24",""
"ALK 4","7597758001630","ADIPINA (NIFEDIPINA) TAB 30MG X 30 ALESS / 2.96                                                                         ","0","  6 ","  3 ","  6 ","0","0","  15 ","  3 ","  3 ","0","F24",""
"ALK 4","7597758001685","ADNICORT SUSP 3MG X 60 ML ALESS                                                                                         ","0","0","0","0","0","0","0","0","  3 ","0","F24",""
"ALK 4","7597758001289","ALESPIRINA  81MG X 30 TAB ALESS / 1.48                                                                                  ","0","  12 ","0","0","0","0","  12 ","  2 ","  12 ","0","F24",""
"ALK 4","75971328","CEFALOTINA 1GR X 1 AMP ALESS                                                                                            ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758001326","CEFICEF PVO SUSP 100MG-5MG X 60ML ALESS / 5.69                                                                          ","0","0","  2 ","  7 ","  2 ","  1 ","  12 ","  2 ","0","0","F24",""
"ALK 4","7597758001241","CENTRAVIT HOMBRE X 30 TAB ALESS / 7.49                                                                                  ","0","0","0","  3 ","  1 ","0","  4 ","  1 ","0","0","F24",""
"ALK 4","7597758001166","CENTRAVIT HOMBRE X 60 TAB ALESS / 11.09                                                                                 ","0","0","0","0","0","  1 ","  1 ","  0 ","0","0","F24",""
"ALK 4","7597758001142","CENTRAVIT MUJER X 60 TAB ALESS / 11.41                                                                                  ","0","0","0","0","0","  2 ","  2 ","  0 ","0","0","F24",""
"ALK 4","7597758001258","CENTRAVIT SILVER  HOMBRE 50+ X 30 TAB ALESS / 7.90                                                                      ","0","0","0","  2 ","  1 ","0","  3 ","  1 ","0","0","F24",""
"ALK 4","7597758001173","CENTRAVIT SILVER HOMBRE 50+ X 60 TAB ALESS / 12.86                                                                      ","0","0","0","0","0","  2 ","  2 ","  0 ","0","0","F24",""
"ALK 4","7597758001234","CENTRAVIT SILVER MUJER 50+ X 30TAB ALESS / 7.69                                                                         ","0","  1 ","0","  1 ","  1 ","  3 ","  6 ","  1 ","0","0","F24",""
"ALK 4","7597758001159","CENTRAVIT SILVER MUJER 50+ X 60 TAB ALESS / 13.06                                                                       ","0","0","0","0","  1 ","  1 ","  2 ","  0 ","0","0","F24",""
"ALK 4","7597758001227","CENTRAVIT SILVER MUJER X 30TAB ALESS / 7.61                                                                             ","0","0","  1 ","0","  3 ","0","  4 ","  1 ","0","0","F24",""
"ALK 4","7597758001456","CETIRIZINA  10MG X 10 atb ALESS / 0.54                                                                                  ","0","0","0","  22 ","  2 ","  5 ","  29 ","  6 ","0","0","F24",""
"ALK 4","7597758000763","AMLODIPINA 10MG X30TAB (ALESS) / 1.30                                                                                   ","0","  5 ","  5 ","  9 ","  8 ","  11 ","  38 ","  8 ","  12 ","0","F24",""
"ALK 4","7597758000756","AMLODIPINA 5MG X30TAB (ALESS) / 0.95                                                                                    ","0","0","  13 ","  1 ","  5 ","  11 ","  30 ","  6 ","  24 ","0","F24",""
"ALK 4","7597758001548","AMOXTIN (AMOX + AC CLAV) 400MG+57MG SUSP X 60ML ALESS / 4.50                                                            ","0","  6 ","0","  3 ","  2 ","  2 ","  13 ","  3 ","  3 ","0","F24",""
"ALK 4","7597758000749","ATORVASTATINA 40 MG X 30 TAB. (ALESS) / 3.23                                                                            ","0","  10 ","  3 ","  10 ","  3 ","  14 ","  40 ","  8 ","  12 ","0","F24",""
"ALK 4","7597758000145","AZITROMICINA 500MG X 5 TAB (ALESS) / 2.82                                                                               ","0","  18 ","  4 ","  13 ","  8 ","  9 ","  52 ","  10 ","  12 ","0","F24",""
"ALK 4","7597758000152","AZITROMICINA SUSP 200MG-5ML X 22.5ML (ALESS) / 3.31                                                                     ","0","0","  10 ","0","  10 ","  10 ","  30 ","  6 ","  12 ","0","F24",""
"ALK 4","7597758001050","CLOTRIMAZOL CREM TOP 1% 20GR  (ALESS ) / 1.76                                                                           ","0","0","  5 ","  17 ","  10 ","  4 ","  36 ","  7 ","0","0","F24",""
"ALK 4","7597758001296","COLFRIN (ACETAMINOFEN+CLORFENIRAMINA) 500MG+4MG X 10 ALESS / 0.87                                                       ","0","0","0","  23 ","  1 ","  19 ","  43 ","  9 ","0","0","F24",""
"ALK 4","75971342","CYTRIAX 1GR (CEFTRIAXONA) ALESS                                                                                         ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758000114","BISOPROLOL FUMARATO 2.5 MG X 30 TAB. (ALESS) / 2.97                                                                     ","0","  5 ","  2 ","  4 ","0","  6 ","  17 ","  3 ","  6 ","0","F24",""
"ALK 4","7597758000862","DICLOFENAC DIETILAM GEL 1,16% 30G ALESS / 2.00                                                                          ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758000510","DICLOFENAC POTASICO 50MG 20TAB (ALESS) / 0.75                                                                           ","0","0","  23 ","  1 ","  15 ","  15 ","  54 ","  11 ","0","0","F24",""
"ALK 4","7597758000633","DICLOFENAC SOD SUP 100MG X10 ALESS / 2.81                                                                               ","0","  3 ","0","  3 ","  2 ","0","  8 ","  2 ","0","0","F24",""
"ALK 4","7597758000527","DICLOFENAC SOD TAB 50MG X20 ALESS / 0.83                                                                                ","0","  1 ","  5 ","  1 ","  3 ","  2 ","  12 ","  2 ","0","0","F24",""
"ALK 4","7597758000879","DICLOFENAC SODICO 50MG X 10 SUPOSITORIOS (ALESS) / 2.28                                                                 ","0","0","  2 ","  2 ","0","0","  4 ","  1 ","0","0","F24",""
"ALK 4","7597758000046","DICLOFENAC SODICO AMP I.M 75 MG-3ML (ALESS) / 0.25                                                                      ","0","0","0","  25 ","0","  18 ","  43 ","  9 ","0","0","F24",""
"ALK 4","7597758001388","DIOS-HE (DIOSMINA-HESPER) X 30TAB  (ALESS) / 6.63                                                                       ","0","0","0","  12 ","  6 ","0","  18 ","  4 ","0","0","F24",""
"ALK 4","7597758000121","BISOPROLOL FUMARATO 5 MG X 30 TAB. (ALESS) / 2.52                                                                       ","  1 ","  4 ","  6 ","  1 ","  5 ","  5 ","  22 ","  4 ","  6 ","0","F24",""
"ALK 4","7597758001609","BUTINA (HIOSCINA N- BULTILBROMURO) 10MG X 10 TAB ALESS / 1.96                                                           ","0","  2 ","  11 ","  15 ","  9 ","  3 ","  40 ","  8 ","  12 ","0","F24",""
"ALK 4","7597758001661","FURADANTINA (NITROFURANTOINA) 50MG X 30 TAB ALESS / 3.88                                                                ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758001470","GABAPENTINA 300MG X 30 CAP ALESS / 8.26                                                                                 ","0","  1 ","  6 ","  2 ","  3 ","  4 ","  16 ","  3 ","0","0","F24",""
"ALK 4","7597758000022","HIDROCORTISONA AMP IV 500MG X10 ALESS                                                                                   ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758000688","HIDROCORTISONA AMP IV-IM 100MG X1 ALESS / 1.45                                                                          ","0","0","0","0","0","0","0","0","0","0","F24",""
"ALK 4","7597758000695","HIDROCORTISONA I.V-I.M 500MG X 1 AMP ALESS / 4.23                                                                       ","0","0","0","  10 ","  1 ","  1 ","  12 ","  2 ","0","0","F24",""
"ALK 4","7597758000473","CARVEDILOL 12.5 MG X 30 TAB. (ALESS) / 3.44                                                                             ","0","  11 ","  2 ","  6 ","  3 ","  4 ","  26 ","  5 ","  12 ","0","F24",""
"ALK 4","7597758000224","CEFADROXILO 250MG-5ML SUSPENSION X 60ML (ALESS)                                                                         ","0","0","0","0","0","0","0","0","  3 ","0","F24",""
"ALK 4","7597758000237","CEFADROXILO 500 MG X 12 TAB. (ALESS) / 3.63                                                                             ","0","  9 ","  5 ","  14 ","  12 ","  16 ","  56 ","  11 ","  12 ","0","F24",""
"ALK 4","7597758001494","ITRACONAZOL CAP 100MG X 10 ALESS / 3.77                                                                                 ","0","  2 ","0","0","0","0","  2 ","  0 ","0","0","F24",""
"ALK 4","7597758001463","CETIRIZINA SOL. ORAL 5MG-ML SABOR FRESA X 60ML (ALESS) / 1.28                                                           ","0","  5 ","  6 ","0","0","0","  11 ","  2 ","  6 ","0","F24",""
"ALK 4","7597758000077","CIPROFLOXACINA 500 MG X 6 TAB. (ALESS) / 1.02                                                                           ","0","  5 ","0","0","  6 ","0","  11 ","  2 ","  6 ","0","F24",""
"ALK 4","7597758000411","CLINDAMICINA IV-IM 150-4ML X1 AMP ALESS / 1.57                                                                          ","0","0","0","0","  14 ","0","  14 ","  3 ","  2 ","0","COBECA",""
"ALK 4","75971281","LIDOCAINA 2% X 30 ML (ALESS) / 2.70                                                                                     ","0","0","  3 ","0","  1 ","0","  4 ","  1 ","0","0","COBECA",""
"ALK 4","7597758001418","LIPRIL (LISINOPRIL) 10MG X 30 TAB ALESS / 7.99                                                                          ","0","  2 ","  1 ","0","0","0","  3 ","  1 ","0","0","COBECA",""
"ALK 4","7597758000619","CLOPIDROGREL 75 MG X 30 TAB. (ALESS) / 2.74                                                                             ","0","  3 ","  6 ","  2 ","  5 ","  4 ","  20 ","  4 ","  6 ","0","COBECA",""
"ALK 4","7597758000657","CLOTRIMAZOL 200 MG X 3 OVULOS VAGINAL (ALESS) / 2.04                                                                    ","0","  4 ","  14 ","  16 ","  17 ","  7 ","  58 ","  12 ","  24 ","0","COBECA",""
"ALK 4","7597758000664","CLOTRIMAZOL 500 MG X 1 OVULO (ALESS) / 1.70                                                                             ","0","  3 ","  7 ","  2 ","  1 ","  6 ","  19 ","  4 ","  12 ","0","COBECA",""
"ALK 4","7597758001746","MELOXICAM TAB 15MG X10 ALESS / 1.61                                                                                     ","0","  4 ","  4 ","  7 ","  5 ","  9 ","  29 ","  6 ","0","0","COBECA",""
"ALK 4","7597758001074","DEXAMETASONA SOL INY 8MG-2ML X 1UND ALESS / 0.39                                                                        ","0","  23 ","  8 ","0","  30 ","  21 ","  82 ","  16 ","  2 ","0","COBECA",""
"ALK 4","7597758000824","ESOFLUX PVO SOL INY 40MG X1 (ALESS) / 3.17                                                                              ","0","  3 ","0","  3 ","0","0","  6 ","  1 ","  6 ","0","COBECA",""
"ALK 4","7597758000671","METRONIDAZOL 500MG X 10 OVULOS VAGINAL  (ALESS) / 3.44                                                                  ","0","  9 ","  2 ","  5 ","  1 ","  11 ","  28 ","  6 ","0","0","COBECA",""
"ALK 4","7597758000725","METRONIDAZOL MICONAZOL 750MG+200MG X 7 OVULOS (ALESS) / 5.31                                                            ","0","  1 ","  1 ","  1 ","  2 ","  1 ","  6 ","  1 ","0","0","COBECA",""
"ALK 4","7597758001395","FLAVORIN (FLAVOXATO) 200MG X 10 TAB ALESS / 2.44                                                                        ","0","0","  12 ","0","  6 ","0","  18 ","  4 ","  12 ","0","COBECA",""
"ALK 4","7597758000640","MICONAZOL 400 MG X 3 OVULOS (ALESS) / 3.16                                                                              ","0","0","0","0","0","  1 ","  1 ","  0 ","0","0","COBECA",""
"ALK 4","7597758001517","MONTELUKAST 10MG X 30 TAB REC ALESS / 3.63                                                                              ","0","  6 ","  1 ","  9 ","0","  10 ","  26 ","  5 ","0","0","COBECA",""
"ALK 4","7597758000701","HIOSCINA BUTILBROMURO AMP I.M-I.V (ALESS)                                                                               ","0","0","0","0","0","0","0","0","  3 ","0","COBECA",""
"ALK 4","7597758001593","IBAMES (AC IBANDRONICO) 150MG X 1TAB ALESS / 5.16                                                                       ","0","0","  3 ","  1 ","  2 ","0","  6 ","  1 ","  3 ","0","COBECA",""
"ALK 4","7597758000176","IBUPROFENO 400MG TAB X 10 (ALESS) / 1.14                                                                                ","0","  23 ","  1 ","  12 ","  6 ","  3 ","  45 ","  9 ","  48 ","0","COBECA",""
"ALK 4","7597758001432","LEVOFLOXIN LEVOFLOXACINA 750MG X 5 TAB ALESS / 3.97                                                                     ","0","  3 ","  7 ","  6 ","  2 ","  6 ","  24 ","  5 ","  6 ","0","COBECA",""
"ALK 4","7597758000497","LEVOTIROXINA SODICA 100MCG X 50TAB (ALESS) / 6.02                                                                       ","0","  5 ","0","  6 ","  6 ","  6 ","  23 ","  5 ","  6 ","0","COBECA",""
"ALK 4","75971182","OMEFLU (OMEPRAZOL) AMP 40MG (ALESS) / 1.29                                                                              ","0","  20 ","  7 ","0","  18 ","  2 ","  47 ","  9 ","0","0","COBECA",""
"ALK 4","7597758000060","OMEFLUX 20MG X 10 CAP ( OMEPRAZOL ) (ALESS) / 1.00                                                                      ","0","  149 ","  25 ","  338 ","  72 ","  364 ","  948 ","  190 ","0","0","COBECA",""
"ALK 4","7597758000480","LEVOTIROXINA SODICA 50MCG X 50TAB (ALESS) / 4.72                                                                        ","0","  9 ","  1 ","  1 ","  5 ","  2 ","  18 ","  4 ","  3 ","0","COBECA",""
"ALK 4","7597758000817","LORATADINA 10MG X 10 TAB (ALESS) / 0.76                                                                                 ","0","0","  6 ","  3 ","  14 ","  12 ","  35 ","  7 ","  12 ","0","COBECA",""
"ALK 4","7597758001753","PENTOXIFILINA TAB 400MG X 30 ALESS / 5.31                                                                               ","0","0","0","0","  5 ","  8 ","  13 ","  3 ","0","0","COBECA",""
"ALK 4","7597758001579","LORATADINA SOL ORAL 5MG-5ML 60ML (ALESS) / 1.21                                                                         ","0","0","0","  17 ","  22 ","  6 ","  45 ","  9 ","  6 ","0","COBECA",""
"ALK 4","7597758000138","LOSARTAN POTASICO 50 MG X 30 TAB. (ALESS) / 1.42                                                                        ","0","  12 ","0","0","  4 ","  4 ","  20 ","  4 ","  6 ","0","COBECA",""
"ALK 4","7597758001692","RANIFLUX (RANITIDINA) 150 MG X 10COMPRIMIDOS RECUBIERTOS ALESS / 2.78                                                   ","0","  11 ","0","  7 ","0","  7 ","  25 ","  5 ","0","0","COBECA",""
"ALK 4","7597758001708","RANIFLUX (RANITIDINA) 150 MG X30 COMPRIMIDOS RECUBIERTOS ALESS / 6.85                                                   ","0","0","0","  1 ","  1 ","  7 ","  9 ","  2 ","0","0","COBECA",""
"ALK 4","7597758000084","METFORMINA CLORHIDRATO 500MG X 30 TAB. (ALESS) / 2.03                                                                   ","0","  32 ","  1 ","  26 ","  19 ","  21 ","  99 ","  20 ","  3 ","0","COBECA",""
"ALK 4","7597758001111","METRONIDAZOL SUSP ORAL 250MG-5ML (ALESS) / 3.18                                                                         ","0","  5 ","  1 ","  3 ","  1 ","  4 ","  14 ","  3 ","  3 ","0","COBECA",""
